0,0,0,104853,0,0,0,0,104901,0,0,0,0,104854,104842,0,0,0,0,0,104927,0,0,0,0,0,0,0,0,0,0,0,104960,0,104842,104998,0,0,0,0,0,0,0,0,0,0,105010,0,0,0,0,0,0,105078,0,0,0,0,105059,0,105108,105078,105113,0,105118,0,0,0,0,105156,105083,0,0,105166,105076,0,0,105131,105163,105237,105202,105236,0,0,0,0
0,0,0,104854,0,0,0,0,104902,0,0,0,0,104855,104843,0,0,0,0,0,104928,0,0,0,0,0,0,0,0,0,0,0,104961,0,104843,104999,0,0,0,0,0,0,0,0,0,0,105011,0,0,0,0,0,0,105079,0,0,0,0,105060,0,105109,105079,105114,0,105119,0,0,0,0,105157,105084,0,0,105167,105077,0,0,105132,105164,105238,105203,105237,0,0,0,0
0,0,0,104855,0,0,0,0,104903,0,0,0,0,104856,104844,0,0,0,0,0,104929,0,0,0,0,0,0,0,0,0,0,0,104962,0,104844,105000,0,0,0,0,0,0,0,0,0,0,105012,0,0,0,0,0,0,105080,0,0,0,0,105061,0,105110,105080,105115,0,105120,0,0,0,0,105158,105085,0,0,105168,105078,0,0,105133,105165,0,105204,105238,0,0,0,0
0,0,0,104856,0,0,0,0,0,0,0,0,0,104857,104845,0,0,0,0,0,104930,0,0,0,0,0,0,0,0,0,0,0,104963,0,104845,105001,0,0,0,0,0,0,0,0,0,0,105013,0,0,0,0,0,0,105081,0,0,0,0,105062,0,105111,105081,105116,0,105121,0,0,0,0,105159,105086,0,0,105169,105079,0,0,105134,105166,0,105205,0,0,0,0,0
0,0,0,104857,0,0,0,0,0,0,0,0,0,104858,104846,0,0,0,0,0,104931,0,0,0,0,0,0,0,0,0,0,0,104964,0,104846,105002,0,0,0,0,0,0,0,0,0,0,105014,0,0,0,0,0,0,105082,0,0,0,0,105063,0,105112,105082,105117,0,105122,0,0,0,0,105160,105087,0,0,105170,105080,0,0,105135,105167,0,105206,0,0,0,0,0
0,0,0,104858,0,0,0,0,0,0,0,0,0,104859,104847,0,0,0,0,0,104932,0,0,0,0,0,0,0,0,0,0,0,104965,0,104847,0,0,0,0,0,0,0,0,0,0,0,105015,0,0,0,0,0,0,105083,0,0,0,0,105064,0,105113,105083,105118,0,105123,0,0,0,0,0,105088,0,0,105171,105081,0,0,105136,105168,0,105207,0,0,0,0,0
0,0,0,104859,0,0,0,0,0,0,0,0,0,104860,104848,0,0,0,0,0,104933,0,0,0,0,0,0,0,0,0,0,0,104966,0,104848,0,0,0,0,0,0,0,0,0,0,0,105016,0,0,0,0,0,0,105084,0,0,0,0,105065,0,105114,105084,105119,0,105124,0,0,0,0,0,105089,0,0,105172,105082,0,0,105137,105169,0,105208,0,0,0,0,0
0,0,0,104860,0,0,0,0,0,0,0,0,0,104861,104849,0,0,0,0,0,104934,0,0,0,0,0,0,0,0,0,0,0,104967,0,104849,0,0,0,0,0,0,0,0,0,0,0,105017,0,0,0,0,0,0,105085,0,0,0,0,105066,0,105115,105085,105120,0,105125,0,0,0,0,0,105090,0,0,105173,105083,0,0,105138,105170,0,105209,0,0,0,0,0
0,0,0,104861,0,0,0,0,0,0,0,0,0,104862,104850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104968,0,104850,0,0,0,0,0,0,0,0,0,0,0,105018,0,0,0,0,0,0,105086,0,0,0,0,105067,0,105116,105086,105121,0,0,0,0,0,0,0,105091,0,0,105174,105084,0,0,105139,105171,0,105210,0,0,0,0,0
0,0,0,104862,0,0,0,0,0,0,0,0,0,104863,104851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104969,0,104851,0,0,0,0,0,0,0,0,0,0,0,105019,0,0,0,0,0,0,105087,0,0,0,0,105068,0,105117,105087,105122,0,0,0,0,0,0,0,105092,0,0,105175,105085,0,0,105140,105172,0,105211,0,0,0,0,0
0,0,0,104863,0,0,0,0,0,0,0,0,0,104864,104852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104970,0,104852,0,0,0,0,0,0,0,0,0,0,0,105020,0,0,0,0,0,0,105088,0,0,0,0,105069,0,105118,105088,105123,0,0,0,0,0,0,0,105093,0,0,0,105086,0,0,105141,105173,0,105212,0,0,0,0,0
0,0,0,104864,0,0,0,0,0,0,0,0,0,0,104853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104971,0,104853,0,0,0,0,0,0,0,0,0,0,0,105021,0,0,0,0,0,0,0,0,0,0,0,105070,0,105119,105089,0,0,0,0,0,0,0,0,105094,0,0,0,105087,0,0,105142,105174,0,105213,0,0,0,0,0
0,0,0,104865,0,0,0,0,0,0,0,0,0,0,104854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104972,0,104854,0,0,0,0,0,0,0,0,0,0,0,105022,0,0,0,0,0,0,0,0,0,0,0,105071,0,0,105090,0,0,0,0,0,0,0,0,105095,0,0,0,105088,0,0,105143,105175,0,105214,0,0,0,0,0
0,0,0,104866,0,0,0,0,0,0,0,0,0,0,104855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104973,0,104855,0,0,0,0,0,0,0,0,0,0,0,105023,0,0,0,0,0,0,0,0,0,0,0,105072,0,0,105091,0,0,0,0,0,0,0,0,105096,0,0,0,105089,0,0,105144,105176,0,105215,0,0,0,0,0
0,0,0,104867,0,0,0,0,0,0,0,0,0,0,104856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104974,0,104856,0,0,0,0,0,0,0,0,0,0,0,105024,0,0,0,0,0,0,0,0,0,0,0,105073,0,0,105092,0,0,0,0,0,0,0,0,105097,0,0,0,105090,0,0,105145,105177,0,105216,0,0,0,0,0
0,0,0,104868,0,0,0,0,0,0,0,0,0,0,104857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104975,0,104857,0,0,0,0,0,0,0,0,0,0,0,105025,0,0,0,0,0,0,0,0,0,0,0,105074,0,0,105093,0,0,0,0,0,0,0,0,105098,0,0,0,105091,0,0,105146,105178,0,105217,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104976,0,104858,0,0,0,0,0,0,0,0,0,0,0,105026,0,0,0,0,0,0,0,0,0,0,0,105075,0,0,105094,0,0,0,0,0,0,0,0,105099,0,0,0,105092,0,0,105147,105179,0,105218,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104977,0,104859,0,0,0,0,0,0,0,0,0,0,0,105027,0,0,0,0,0,0,0,0,0,0,0,105076,0,0,105095,0,0,0,0,0,0,0,0,105100,0,0,0,105093,0,0,105148,105180,0,105219,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104978,0,104860,0,0,0,0,0,0,0,0,0,0,0,105028,0,0,0,0,0,0,0,0,0,0,0,105077,0,0,105096,0,0,0,0,0,0,0,0,105101,0,0,0,105094,0,0,105149,105181,0,105220,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104979,0,104861,0,0,0,0,0,0,0,0,0,0,0,105029,0,0,0,0,0,0,0,0,0,0,0,105078,0,0,105097,0,0,0,0,0,0,0,0,105102,0,0,0,105095,0,0,105150,105182,0,105221,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104980,0,104862,0,0,0,0,0,0,0,0,0,0,0,105030,0,0,0,0,0,0,0,0,0,0,0,105079,0,0,105098,0,0,0,0,0,0,0,0,105103,0,0,0,105096,0,0,105151,105183,0,105222,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104981,0,104863,0,0,0,0,0,0,0,0,0,0,0,105031,0,0,0,0,0,0,0,0,0,0,0,105080,0,0,105099,0,0,0,0,0,0,0,0,105104,0,0,0,105097,0,0,105152,105184,0,105223,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104982,0,104864,0,0,0,0,0,0,0,0,0,0,0,105032,0,0,0,0,0,0,0,0,0,0,0,105081,0,0,105100,0,0,0,0,0,0,0,0,105105,0,0,0,105098,0,0,105153,105185,0,105224,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,104865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104983,0,104865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105082,0,0,105101,0,0,0,0,0,0,0,0,105106,0,0,0,105099,0,0,105154,105186,0,105225,0,0,0,0,0
