ID,X,Y,F,VX,VY,Obj,V,V_kph,V_mps,VX_mps,VY_mps,comp,type,Obj_ID,X_SGF,Y_SGF,V_mps_corrected,speed_SGF,VX_mps_corrected,speed_x_SGF,VY_mps_corrected,speed_y_SGF,acc_inst,acc_inst_x,acc_inst_y,yawAngle,acc_SGF,acc_SGF_x,acc_SGF_y,yawAngle_SGF,yawRate,yawRate_SGF,jerk,jerk_SGF,X_axis2_SGF,Y_axis2_SGF,deltaX,deltaY,quarter,yawAngle_axis2
4845,25.7,45.02,49363,0.01229,-0.02193,57,0.025138994,2.712296299,0.753415639,0.3683313,-0.6572421,1114,b,1114_57,25.65477052,45.02499483,0.753415639,0.730259005,0.01229,0.008776846,-0.02193,-0.022350471,-0.996310498,0.012011074,0.031933539,-0.580113407,-1.178752485,-0.001479272,0.034420027,-0.430072203,6.308680403,6.176443512,2.482815282,2.976406092,50.20918685,12.8239996,-0.005862629,-0.005862629,3,-2.35619449
4846,25.71,44.99,49364,0.009954,-0.02076,57,0.023023026,2.484000297,0.690000083,0.29832138,-0.6221772,1114,b,1114_57,25.68145572,45.00015514,0.690000083,0.697015412,0.009954,0.009177616,-0.02076,-0.021284954,-1.036065734,0.011095243,0.032260942,-0.821200645,-1.18980942,0.000219717,0.034494191,-0.791493231,5.421315425,5.350461936,0.165854019,0.582834892,50.20985686,12.7875488,0.000670013,0.000670013,1,0.785398163
4847,25.71,44.97,49365,0.006372,-0.01963,57,0.020638297,2.22670709,0.618529747,0.19096884,-0.5883111,1114,b,1114_57,25.72027731,44.97267647,0.618529747,0.662445317,0.006372,0.009547828,-0.01963,-0.020208513,-1.07582097,0.010179411,0.032588345,-0.954841806,-0.925867043,0.021224899,0.030523789,-1.038789648,3.709446243,3.836112484,-3.959135647,-4.414811095,50.21705952,12.74053481,0.007202654,0.007202654,1,0.785398163
4848,25.69,47.16,94884,-0.01441,0.06404,41,0.06564122,7.082162456,1.967267349,-0.4318677,1.9192788,1115,p,1115_41,25.79732805,47.1265947,1.967267349,1.99054805,-0.01441,-0.023498044,0.06404,0.062319045,0.976270573,-0.092782703,-0.016345729,0.250392614,0.785505857,-0.086083763,-0.017587906,0.254094005,-1.657889738,-1.586794391,-15.52606178,-15.4205123,51.81993931,14.1813946,0.029146026,0.029146026,1,0.785398163
4849,25.67,47.21,94885,-0.01543,0.06114,41,0.063056994,6.803345203,1.889818112,-0.4624371,1.8323658,1115,p,1115_41,25.77599774,47.1813161,1.889818112,2.023122977,-0.01543,-0.026593896,0.06114,0.061773642,1.712879959,-0.120229711,-0.009657159,0.371681141,2.02111981,-0.141652692,-0.009538535,0.345968887,-1.37812322,-1.356177702,-18.5342093,-19.28981296,51.8444837,14.23475176,0.024544393,0.024544393,1,0.785398163
4850,25.85,47.21,94886,-0.03274,0.05949,41,0.067904107,7.326309875,2.035086076,-0.9812178,1.7829153,1115,p,1115_41,25.74709955,47.23694893,2.035086076,2.080276129,-0.03274,-0.030605565,0.05949,0.061451414,2.449489346,-0.14767672,-0.00296859,0.47908219,3.264689481,-0.195583982,-0.000857115,0.43005658,-1.261315404,-1.29835387,-18.65354505,-19.99611388,51.86442646,14.29418579,0.01994276,0.01994276,1,0.785398163
4851,25.79,47.27,94887,-0.03841,0.06059,41,0.071738945,7.740058232,2.150016175,-1.1511477,1.8158823,1115,p,1115_41,25.71063348,47.29349321,2.150016175,2.162007505,-0.03841,-0.03553305,0.06059,0.061352362,4.189989421,-0.242049925,0.006919951,0.572789839,4.346483849,-0.238797259,0.007877667,0.513532211,-1.252134467,-1.325642775,-16.22691552,-17.53133342,51.87976759,14.3596967,0.015341127,0.015341127,1,0.785398163
4852,25.74,47.33,94888,-0.03767,0.05835,41,0.069453232,7.49344808,2.081513355,-1.1289699,1.7487495,1115,p,1115_41,25.68132127,47.34643439,2.081513355,2.301813626,-0.03767,-0.043609457,0.05835,0.061583258,5.117784402,-0.278686555,0.012262476,0.505660492,5.119628328,-0.264254937,0.015887857,0.599882117,-1.295248588,-1.36565275,-11.59716719,-12.1391556,51.89748657,14.41755871,0.017718981,0.017718981,1,0.785398163
4853,25.64,47.4,94889,-0.05651,0.06167,41,0.083645496,9.024679854,2.506855515,-1.6936047,1.8482499,1115,p,1115_41,25.6441267,47.40184615,2.506855515,2.472577203,-0.05651,-0.052908308,0.06167,0.061992416,5.605158729,-0.278102072,0.01969802,0.591161794,5.791633805,-0.279724788,0.024895603,0.689680982,-1.34698297,-1.361280577,-10.08008215,-4.315030083,51.91150698,14.48280691,0.014020409,0.014020409,1,0.785398163
4854,25.57,47.47,94890,-0.06178,0.06318,41,0.088365609,9.533942253,2.648317293,-1.8515466,1.8935046,1115,p,1115_41,25.57935747,47.46049774,2.648317293,2.659602853,-0.06178,-0.062187656,0.06318,0.062649674,6.392970336,-0.286707937,0.036012006,0.834925014,5.610900634,-0.256458975,0.028623961,0.77855439,-1.333101121,-1.339967972,2.710997557,5.193827834,51.90870229,14.57014073,-0.002804692,-0.002804692,3,-2.35619449
4855,25.5,47.53,94891,-0.07014,0.06563,41,0.09605684,10.36376458,2.878823493,-2.1020958,1.9669311,1115,p,1115_41,25.49876923,47.52466063,2.878823493,2.872915176,-0.07014,-0.071754154,0.06563,0.063851276,4.746644979,-0.195881208,0.028614976,0.898387822,4.497626023,-0.194618518,0.025207359,0.851968436,-1.101210696,-1.114951203,16.69911916,16.73931947,51.89887284,14.67268205,-0.009829446,-0.009829446,3,-2.35619449
4856,25.42,47.59,94892,-0.07356,0.06515,41,0.098262893,10.60178003,2.944938897,-2.2045932,1.9525455,1115,p,1115_41,25.40971041,47.59131222,2.944938897,3.031295055,-0.07356,-0.078290063,0.06515,0.064806063,2.205927432,-0.076042433,0.012407038,0.928320291,2.514973917,-0.101172623,0.013557616,0.904983485,-0.795225729,-0.713333194,29.73978159,26.75480299,51.88494921,14.78304527,-0.013923634,-0.013923634,3,-2.35619449
4857,25.3,47.66,94893,-0.08846,0.0667,41,0.110788364,11.95317817,3.320327269,-2.6511462,1.998999,1115,p,1115_41,25.31426244,47.65952036,3.320327269,3.104899574,-0.08846,-0.080827348,0.0667,0.065220045,0.286629714,-0.009469164,-0.000477079,0.950331621,0.196501497,-0.001063322,-0.003503226,0.927463992,-0.337207608,-0.180770535,34.7770863,33.52367926,51.86770683,14.89908563,-0.017242378,-0.017242378,3,-2.35619449
4858,25.21,47.72,94894,-0.0847,0.06467,41,0.106565937,11.49761206,3.193781128,-2.538459,1.9381599,1115,p,1115_41,25.24179186,47.72275113,3.193781128,3.114463462,-0.0847,-0.081143303,0.06467,0.065204127,-1.823343318,0.073420262,-0.017721085,0.853382594,-2.238216653,0.093468039,-0.023620065,0.914013415,0.201758655,0.389821568,36.52077225,35.66413307,51.86284605,14.99514024,-0.004860776,-0.004860776,3,-2.35619449
4859,25.14,47.79,94895,-0.08552,0.06437,41,0.107038158,11.54856096,3.2079336,-2.5630344,1.9291689,1115,p,1115_41,25.17498643,47.78447059,3.2079336,3.053624512,-0.08552,-0.078693511,0.06437,0.064612833,-5.50892702,0.216931539,-0.054836692,0.824949418,-4.339626569,0.170629342,-0.042392547,0.836503506,1.162648641,0.84979379,31.52114874,31.70610187,51.86083363,15.08606993,-0.002012419,-0.002012419,3,-2.35619449
4860,25.09,47.85,94896,-0.08192,0.06471,41,0.104394782,11.26336181,3.128711615,-2.4551424,1.9393587,1115,p,1115_41,25.12229864,47.83976471,3.128711615,2.869809797,-0.08192,-0.071455222,0.06471,0.062783113,-5.461266614,0.206140169,-0.055678564,0.761266074,-5.717739688,0.218800108,-0.054709878,0.746708187,1.346929785,1.114249161,20.67169679,20.95695468,51.86400659,15.16238096,0.003172959,0.003172959,1,0.785398163
4861,25.06,47.91,94897,-0.07305,0.06292,41,0.096411767,10.40205841,2.88946067,-2.1893085,1.8857124,1115,p,1115_41,25.07248869,47.89648869,2.88946067,2.687585352,-0.07305,-0.064577005,0.06292,0.060925303,-5.827475814,0.217425163,-0.057848609,0.72058929,-6.118329207,0.229570871,-0.058053757,0.677763371,1.03417223,1.108949672,6.008842776,7.317123307,51.87020725,15.23761522,0.006200657,0.006200657,1,0.785398163
4862,25.05,47.95,94898,-0.05017,0.05837,41,0.076968083,8.304240411,2.306733447,-1.5035949,1.7493489,1115,p,1115_41,25.03070588,47.95354751,2.306733447,2.493141715,-0.05017,-0.057322244,0.05837,0.058995086,-5.277027299,0.19709384,-0.048636564,0.632060897,-5.713728707,0.21253743,-0.053629966,0.622435815,0.829913349,0.844983666,-6.069007488,-8.251408636,51.88222506,15.30730801,0.012017815,0.012017815,1,0.785398163
4863,25.01,48.01,94899,-0.04015,0.05731,41,0.0699747,7.549710301,2.09714175,-1.2032955,1.7175807,1115,p,1115_41,24.99342081,48.01184615,2.09714175,2.317064728,-0.04015,-0.050745873,0.05731,0.057372244,-4.877558061,0.182588903,-0.039531922,0.568995969,-4.201888117,0.156403881,-0.038163206,0.601260949,0.317622994,0.362618222,-22.67760886,-23.53023588,51.89825919,15.37462676,0.016034128,0.016034128,1,0.785398163
4864,24.96,48.07,94900,-0.03713,0.05619,41,0.067349484,7.266470532,2.018464037,-1.1127861,1.6840143,1115,p,1115_41,24.95749321,48.07152036,2.018464037,2.154316711,-0.03713,-0.044653484,0.05619,0.056053195,-1.619978017,0.057765073,-0.015032735,0.541934651,-1.700933528,0.06165377,-0.014321745,0.617062789,-0.237027602,-0.202879695,-37.51431882,-36.16754616,51.91622579,15.44192464,0.017966603,0.017966603,1,0.785398163
4865,24.91,48.12,94901,-0.03618,0.05272,41,0.063940525,6.898671176,1.916297549,-1.0843146,1.5800184,1115,p,1115_41,24.90769231,48.13258824,1.916297549,2.10026339,-0.03618,-0.042726054,0.05272,0.055551602,0.688706175,-0.028059243,0.007608583,0.684121496,1.213699016,-0.048359387,0.011553057,0.656626635,-0.593457695,-0.684198673,-43.71948816,-42.78643888,51.92555738,15.52017,0.009331587,0.009331587,1,0.785398163
4866,24.88,48.17,94902,-0.0354,0.05265,41,0.063444326,6.845135219,1.90142645,-1.060938,1.5779205,1115,p,1115_41,24.84773756,48.19627149,1.90142645,2.123243243,-0.0354,-0.043662299,0.05265,0.055805475,3.900574921,-0.147281802,0.035829203,0.755250661,4.019975805,-0.151842462,0.037352294,0.723800709,-1.007611101,-0.896713101,-42.09415184,-42.98607466,51.92971659,15.60753608,0.004159209,0.004159209,1,0.785398163
4867,24.78,48.28,94903,-0.05579,0.05743,41,0.080067028,8.638591803,2.399608834,-1.6720263,1.7211771,1115,p,1115_41,24.77584615,48.26431674,2.399608834,2.253392556,-0.05579,-0.048576606,0.05743,0.057000977,7.026056088,-0.259469954,0.068532033,0.81287621,6.698415796,-0.250542601,0.064012039,0.795115772,-1.069725958,-0.96611841,-40.17659986,-36.14073511,51.92872131,15.7065186,-0.000995281,-0.000995281,3,-2.35619449
4868,24.72,48.34,94904,-0.05822,0.05853,41,0.082555008,8.907024893,2.474173581,-1.7448534,1.7541441,1115,p,1115_41,24.69104072,48.33699548,2.474173581,2.487828862,-0.05822,-0.057234262,0.05853,0.059287665,9.07977823,-0.337009531,0.088075185,0.862249153,8.242291362,-0.30496812,0.0827616,0.858139193,-0.945351305,-0.889054865,-23.1581335,-22.79230194,51.92208787,15.81800921,-0.006633444,-0.006633444,3,-2.35619449
4869,24.61,48.42,94905,-0.0647,0.06136,41,0.089169163,9.620639316,2.67239981,-1.939059,1.8389592,1115,p,1115_41,24.59723982,48.41380995,2.67239981,2.790791098,-0.0647,-0.068479158,0.06136,0.062226443,8.38309364,-0.310223674,0.08553438,0.884630908,8.455539949,-0.307739529,0.091615823,0.894874818,-0.551034382,-0.65134945,-3.198728807,-4.735089652,51.91218037,15.93884346,-0.009907499,-0.009907499,3,-2.35619449
4870,24.5,48.49,94906,-0.07322,0.06506,41,0.097948823,10.56789445,2.935526236,-2.1944034,1.9498482,1115,p,1115_41,24.4998733,48.49140271,2.935526236,3.070507269,-0.07322,-0.078830299,0.06506,0.065080443,7.337497959,-0.256381009,0.091444301,0.897939797,7.431861586,-0.259863948,0.092411469,0.905770583,-0.163436473,-0.335412587,15.35517546,13.86766521,51.90035574,16.06278317,-0.011824626,-0.011824626,3,-2.35619449
4871,24.37,48.56,94907,-0.09064,0.06905,41,0.113945215,12.29377717,3.414938104,-2.7164808,2.0694285,1115,p,1115_41,24.40104977,48.57103167,3.414938104,3.315335363,-0.09064,-0.087384887,0.06905,0.068131638,5.494820811,-0.172588687,0.089202383,0.892547448,5.47961931,-0.176069409,0.082519479,0.899368931,0.096024782,0.02828937,29.28363414,30.66149592,51.88898363,16.18918545,-0.011372108,-0.011372108,3,-2.35619449
4872,24.31,48.65,94908,-0.09628,0.07262,41,0.120596446,13.01139176,3.614275488,-2.8855116,2.1764214,1115,p,1115_41,24.30481448,48.65186425,3.614275488,3.4986794,-0.09628,-0.093143602,0.07262,0.071108027,2.218729549,-0.050554372,0.055572517,0.872167378,2.482406173,-0.054150918,0.059638486,0.888122625,0.168694586,0.415117871,44.95819706,43.38684261,51.88027531,16.31456209,-0.008708326,-0.008708326,3,-2.35619449
4873,24.21,48.73,94909,-0.1025,0.07421,41,0.126543961,13.65308105,3.792522515,-3.071925,2.2240737,1115,p,1115_41,24.21635294,48.72968326,3.792522515,3.572711084,-0.1025,-0.094830434,0.07421,0.072962299,-1.301254606,0.094322506,0.02511703,0.849314465,-0.847371154,0.07687818,0.028650415,0.838919272,0.738050304,0.762213457,49.94665991,49.61936263,51.87479953,16.43225346,-0.005475775,-0.005475775,3,-2.35619449
4874,24.12,48.81,94910,-0.102,0.07491,41,0.126552393,13.65399075,3.792775209,-3.05694,2.2450527,1115,p,1115_41,24.1420543,48.80297738,3.792775209,3.529292512,-0.102,-0.091683204,0.07491,0.073800371,-3.181406627,0.17064918,0.005984778,0.792204116,-4.015744179,0.196905841,-0.004951825,0.768924927,1.049915171,1.061965212,47.52559537,47.83497896,51.8759076,16.53661383,0.001108069,0.001108069,1,0.785398163
4875,24.06,48.88,94911,-0.09435,0.07378,41,0.119772329,12.92247617,3.589576713,-2.8276695,2.2111866,1115,p,1115_41,24.07861538,48.87715837,3.589576713,3.423139471,-0.09435,-0.085989204,0.07378,0.074000063,-6.064469211,0.275553673,-0.029485056,0.707499954,-6.637757246,0.289358305,-0.037738463,0.684945756,1.259687559,1.243045716,39.330196,39.76309753,51.88519765,16.6337787,0.009290052,0.009290052,1,0.785398163
4876,24.01,48.95,94912,-0.08033,0.07277,41,0.108389952,11.69440875,3.248446876,-2.4074901,2.1809169,1115,p,1115_41,24.03069683,48.94702262,3.248446876,3.220788146,-0.08033,-0.076794887,0.07277,0.073016244,-9.079919948,0.362948634,-0.080520847,0.601187025,-8.431112553,0.344884642,-0.064904408,0.596910548,1.32052813,1.256934269,26.9003296,25.0459315,51.90216428,16.71678072,0.016966623,0.016966623,1,0.785398163
4877,23.98,49.02,94913,-0.0652,0.07283,41,0.097750953,10.54654587,2.929596075,-1.954044,2.1827151,1115,p,1115_41,23.99888688,49.00669683,2.929596075,2.917821181,-0.0652,-0.064684489,0.07283,0.070329529,-9.539909683,0.368836857,-0.087325799,0.489744778,-8.824426076,0.345257813,-0.078857925,0.523118073,1.106887122,1.028150567,5.89970285,5.154830616,51.92299133,16.7811167,0.02082705,0.02082705,1,0.785398163
4878,23.96,49.08,94914,-0.04961,0.06957,41,0.085446691,9.219014384,2.560837329,-1.4868117,2.0850129,1115,p,1115_41,23.96967421,49.06778281,2.560837329,2.599505876,-0.04961,-0.05237762,0.06957,0.067415756,-7.740191924,0.286865517,-0.078108329,0.446074095,-7.799298078,0.289788463,-0.080277614,0.48199752,0.616808287,0.543563586,-15.37691997,-16.20082336,51.94663817,16.84456513,0.023646841,0.023646841,1,0.785398163
4879,23.94,49.13,94915,-0.03607,0.06432,41,0.073743524,7.956336268,2.210093408,-1.0810179,1.9276704,1115,p,1115_41,23.93499548,49.12821719,2.210093408,2.341241214,-0.03607,-0.042805864,0.06432,0.064809538,-5.624575571,0.190495558,-0.069936419,0.52095041,-5.514711417,0.185266341,-0.072574248,0.485747786,-0.056253982,-0.12127854,-34.26879992,-34.70433914,51.96601915,16.91149276,0.01938098,0.01938098,1,0.785398163
4880,23.91,49.19,94916,-0.02888,0.06213,41,0.068514169,7.392130679,2.053369633,-0.8655336,1.8620361,1115,p,1115_41,23.89832579,49.19088688,2.053369633,2.153567688,-0.02888,-0.036449656,0.06213,0.062475991,-2.235987017,0.04667997,-0.055288548,0.529411202,-2.229042952,0.046627967,-0.055764759,0.53990507,-0.812359267,-0.736874156,-49.28502696,-47.99445424,51.98562494,16.98140533,0.019605796,0.019605796,1,0.785398163
4881,23.88,49.24,94917,-0.02593,0.05846,41,0.063952611,6.899975145,1.916659763,-0.7771221,1.7520462,1115,p,1115_41,23.85243439,49.25485973,1.916659763,2.07896018,-0.02593,-0.0348921,0.05846,0.060631195,1.62077371,-0.111078855,-0.0353646,0.622280537,1.573931922,-0.110882242,-0.036960381,0.630614952,-1.360648221,-1.251009211,-57.04462312,-52.82117635,51.99976199,17.05885654,0.014137045,0.014137045,1,0.785398163
4882,23.83,49.29,94918,-0.02973,0.05461,41,0.062178171,6.70852727,1.863479797,-0.8910081,1.6366617,1115,p,1115_41,23.79238914,49.320181,1.863479797,2.13304005,-0.02973,-0.038598434,0.05461,0.059451195,5.027633017,-0.252670425,-0.021962992,0.743338236,4.839711861,-0.247772604,-0.025107605,0.742726867,-1.681678733,-1.551073186,-48.98669908,-47.81810656,52.00503658,17.1474256,0.005274593,0.005274593,1,0.785398163
4883,23.77,49.34,94919,-0.03841,0.05252,41,0.065066723,7.020178926,1.950049702,-1.1511477,1.5740244,1115,p,1115_41,23.71474208,49.38719457,1.950049702,2.300795573,-0.03841,-0.047029213,0.05252,0.058718362,7.094408758,-0.342637924,-0.019450123,0.858772613,7.023482113,-0.340480142,-0.020693671,0.851198351,-1.627072251,-1.592746573,-32.75655378,-33.82204699,51.99930086,17.24983159,-0.005735723,-0.005735723,3,-2.35619449
4884,23.61,49.49,94920,-0.05998,0.061,41,0.085548819,9.230033159,2.5638981,-1.7976006,1.82817,1115,p,1115_41,23.62082353,49.45454299,2.5638981,2.537512582,-0.05998,-0.05846191,0.061,0.058069376,8.328175964,-0.392113919,-0.018182975,0.948689867,7.989217769,-0.379441947,-0.019249031,0.940215873,-1.335262839,-1.418723999,-14.48603483,-14.07351977,51.98250251,17.36417458,-0.016798345,-0.016798345,3,-2.35619449
4885,23.51,49.54,94921,-0.0746,0.0612,41,0.09649145,10.41065557,2.891848768,-2.235762,1.834164,1115,p,1115_41,23.516,49.51911312,2.891848768,2.815396331,-0.0746,-0.071545457,0.0612,0.05746267,7.543420324,-0.363765282,-0.027910071,1.018703126,7.428586981,-0.355530078,-0.025438309,1.003761115,-0.953178621,-1.097513521,8.409461823,8.270037006,51.95613023,17.48443171,-0.026372284,-0.026372284,3,-2.35619449
4886,23.41,49.6,94922,-0.08722,0.05864,41,0.105099848,11.33943277,3.149842437,-2.6139834,1.7574408,1115,p,1115_41,23.40770136,49.58135747,3.149842437,3.067095374,-0.08722,-0.083683104,0.05864,0.056531403,5.363059934,-0.278923603,-0.043761624,1.049152037,5.378378411,-0.270068962,-0.037411345,1.053983825,-0.753340657,-0.696351665,30.75312854,28.85577426,51.92567087,17.60557287,-0.030459362,-0.030459362,3,-2.35619449
4887,23.3,49.65,94923,-0.09925,0.05846,41,0.115187387,12.42779755,3.452165985,-2.9745225,1.7520462,1115,p,1115_41,23.30144796,49.63975566,3.452165985,3.246042986,-0.09925,-0.092989864,0.05846,0.055071222,2.375460285,-0.138709568,-0.043442125,1.068250693,2.408720864,-0.144882522,-0.049316585,1.07261695,-0.279496874,-0.295521823,44.54486321,44.29030154,51.89386569,17.722571,-0.03180518,-0.03180518,3,-2.35619449
4888,23.18,49.7,94924,-0.1066,0.05641,41,0.12060534,13.01235137,3.614542048,-3.194802,1.6906077,1115,p,1115_41,23.20226244,49.69699548,3.614542048,3.325304257,-0.1066,-0.097618145,0.05641,0.053621701,-0.793291203,0.001027659,-0.049986163,1.047386369,-1.034437219,-9.14E-05,-0.059360491,1.069902607,0.040715151,0.082098826,51.64737124,51.58753217,51.86613718,17.83368038,-0.027728508,-0.027728508,3,-2.35619449
4889,23.07,49.75,94925,-0.1067,0.05196,41,0.118679112,12.80452674,3.556812983,-3.197799,1.5572412,1115,p,1115_41,23.11255204,49.74917647,3.556812983,3.298834748,-0.1067,-0.097583855,0.05196,0.051953828,-4.606278154,0.146057235,-0.073402361,1.043970952,-4.418025131,0.14176132,-0.06503209,1.047873369,0.330438565,0.392269517,50.75381868,50.66031423,51.84135193,17.93445987,-0.024785244,-0.024785244,3,-2.35619449
4890,23.01,49.78,94926,-0.09943,0.04634,41,0.109698316,11.83557069,3.287658526,-2.9799171,1.3888098,1115,p,1115_41,23.04378281,49.79114027,3.287658526,3.145138446,-0.09943,-0.092710407,0.04634,0.049504633,-7.626863237,0.267679564,-0.079048113,1.022901915,-7.207189878,0.256758813,-0.067612393,1.005407701,0.63698502,0.618847143,41.8374712,40.6431576,51.82376468,18.01307829,-0.01758725,-0.01758725,3,-2.35619449
4891,22.97,49.81,94927,-0.08907,0.04313,41,0.098962931,10.6773086,2.965919055,-2.6694279,1.2926061,1115,p,1115_41,22.988,49.82720362,2.965919055,2.890655188,-0.08907,-0.083778824,0.04313,0.046867059,-8.531107789,0.317168577,-0.055976366,0.996888474,-8.83107436,0.323918247,-0.064457294,0.953238776,0.782533867,0.726744951,24.35826724,22.79121811,51.81095454,18.07825641,-0.012810148,-0.012810148,3,-2.35619449
4892,22.94,49.87,94928,-0.07111,0.04235,41,0.082765661,8.92975267,2.480486853,-2.1311667,1.2692295,1115,p,1115_41,22.93521267,49.87008145,2.480486853,2.606000274,-0.07111,-0.073195955,0.04235,0.044999312,-8.96220605,0.334580198,-0.047651486,0.888615324,-9.066390927,0.335501364,-0.054774576,0.905710942,0.712917517,0.688888368,3.529748495,1.270086951,51.80512707,18.1460137,-0.005827467,-0.005827467,3,-2.35619449
4893,22.9,49.92,94929,-0.05646,0.04347,41,0.071255684,7.687918256,2.135532849,-1.6921062,1.3027959,1115,p,1115_41,22.88800905,49.9118733,2.135532849,2.306961033,-0.05646,-0.062032118,0.04347,0.043409339,-8.335424553,0.307661985,-0.042339067,0.846132812,-7.686817719,0.285554303,-0.038748271,0.86856433,0.557199184,0.479057398,-20.69359811,-19.71778156,51.80239733,18.20900013,-0.002729736,-0.002729736,3,-2.35619449
4894,22.86,49.97,94930,-0.04258,0.04487,41,0.061857686,6.673949443,1.853874845,-1.2761226,1.3447539,1115,p,1115_41,22.8418552,49.9538009,1.853874845,2.028835422,-0.04258,-0.051766452,0.04487,0.041996624,-5.666582155,0.212022697,-0.020364954,0.833342489,-5.221639706,0.197755084,-0.018114041,0.855815948,0.191225729,0.195822771,-36.97767019,-36.36921023,51.8004945,18.27132573,-0.001902834,-0.001902834,3,-2.35619449
4895,22.81,49.99,94931,-0.04013,0.04342,41,0.059124558,6.379066758,1.771962988,-1.2026961,1.3012974,1115,p,1115_41,22.79191855,49.99779186,1.771962988,1.839760275,-0.04013,-0.044691955,0.04342,0.041317113,-2.229627275,0.083501844,-0.003368845,0.848614713,-2.012375295,0.082996163,0.007164526,0.863577399,-0.116421763,-0.092550658,-48.13896617,-43.21774944,51.79744803,18.33780574,-0.003046468,-0.003046468,3,-2.35619449
4896,22.79,50.02,94932,-0.03506,0.04121,41,0.054106078,5.837612991,1.621559164,-1.0507482,1.2350637,1115,p,1115_41,22.73350226,50.04309502,1.621559164,1.765364971,-0.03506,-0.041905774,0.04121,0.041204706,1.233906117,-0.0342412,0.028294663,0.911159687,0.879324937,-0.023050866,0.026007272,0.889198952,-0.384323304,-0.312606955,-43.37550348,-39.83865969,51.78945483,18.41129688,-0.0079932,-0.0079932,3,-2.35619449
4897,22.66,50.1,94933,-0.03685,0.04318,41,0.056766495,6.124650627,1.701291841,-1.1043945,1.2941046,1115,p,1115_41,22.66454299,50.09316742,1.701291841,1.806536346,-0.03685,-0.04304829,0.04318,0.042148805,3.604475343,-0.122206269,0.039209168,0.942757356,2.819175788,-0.096534372,0.034905157,0.923045396,-0.507696652,-0.417202778,-29.09776276,-28.09104335,51.77756823,18.49568489,-0.011886603,-0.011886603,3,-2.35619449
4898,22.6,50.14,94934,-0.04161,0.03986,41,0.057621278,6.216874946,1.726909707,-1.2470517,1.1946042,1115,p,1115_41,22.59176471,50.14422624,1.726909707,1.926805793,-0.04161,-0.04712591,0.03986,0.043457086,4.281337547,-0.151898809,0.035095006,0.95901961,3.515752531,-0.127415455,0.031728406,0.954316384,-0.469064828,-0.412856043,-10.44865115,-11.56659326,51.76373819,18.58350523,-0.013830035,-0.013830035,3,-2.35619449
4899,22.52,50.18,94935,-0.05007,0.04012,41,0.064160886,6.922446319,1.922901755,-1.5005979,1.2023964,1115,p,1115_41,22.51938462,50.19278733,1.922901755,2.069659899,-0.05007,-0.052194271,0.04012,0.04462809,2.593367325,-0.100151332,0.021245882,0.979856451,2.800666692,-0.111577726,0.012392969,0.968866402,-0.218250262,-0.330275383,10.72628759,5.838885378,51.7483881,18.66930401,-0.01535009,-0.01535009,3,-2.35619449
4900,22.43,50.23,94936,-0.05988,0.04219,41,0.073250328,7.90312435,2.19531232,-1.7946036,1.2644343,1115,p,1115_41,22.45705882,50.23696833,2.19531232,2.156192009,-0.05988,-0.055535991,0.04219,0.045336995,1.297018089,-0.071871586,-0.007460062,0.954140926,1.008488151,-0.060239583,-0.020151616,0.976048997,-0.107738925,-0.207711765,26.88267811,20.34338213,51.73687185,18.74482779,-0.011516252,-0.011516252,3,-2.35619449
4901,22.36,50.29,94937,-0.07019,0.04489,41,0.083317154,8.989254411,2.497015114,-2.1035943,1.3453533,1115,p,1115_41,22.39485068,50.2799276,2.497015114,2.199469222,-0.07019,-0.057934109,0.04489,0.045088078,-2.414288195,0.042979295,-0.080182291,0.966425149,-0.78139942,-0.008693918,-0.054134688,0.9842845,-0.123532547,-0.121922297,26.84831356,30.61820478,51.72455852,18.81941823,-0.012313331,-0.012313331,3,-2.35619449
4902,22.31,50.33,94938,-0.07109,0.04628,41,0.084827039,9.152158863,2.542266351,-2.1305673,1.3870116,1115,p,1115_41,22.34301939,50.31414577,2.542266351,2.118912392,-0.07109,-0.056500031,0.04628,0.042412659,-3.865409453,0.084914096,-0.108768997,0.987295454,-2.899405332,0.053948403,-0.092798373,0.989467141,-0.077739622,-0.060919923,31.77008869,35.97943139,51.71316614,18.88047213,-0.011392383,-0.011392383,3,-2.35619449
4903,22.28,50.38,94939,-0.06331,0.04908,41,0.080106195,8.642817606,2.400782668,-1.8974007,1.4709276,1115,p,1115_41,22.29623982,50.34451454,2.400782668,1.989936435,-0.06331,-0.053666728,0.04908,0.038783397,-5.316530712,0.126848897,-0.137355704,0.994991533,-5.136059331,0.120822573,-0.133334299,0.993538702,-0.061073416,-0.039882823,33.54980998,36.19687015,51.70251414,18.93521815,-0.010651995,-0.010651995,3,-2.35619449
4904,22.27,50.39,94940,-0.05154,0.0419,41,0.066422749,7.166483248,1.990689791,-1.5446538,1.255743,1115,p,1115_41,22.25451196,50.37103394,1.990689791,1.812541349,-0.05154,-0.049434199,0.0419,0.03420029,-6.76765197,0.168783698,-0.16594241,1.004659231,-7.263474195,0.184471688,-0.172471842,0.99920498,-0.08499416,-0.069969421,31.91122296,31.75665619,51.69260253,18.98365628,-0.009911607,-0.009911607,3,-2.35619449
